,LTC,,,,,ETH,,,,,ETC,,,,,DASH,,,,,BTC,,,,
date,marketcap(USD),price(USD),exchangeVolume(USD),fees,txVolume(USD),marketcap(USD),price(USD),exchangeVolume(USD),fees,txVolume(USD),marketcap(USD),price(USD),exchangeVolume(USD),fees,txVolume(USD),marketcap(USD),price(USD),exchangeVolume(USD),fees,txVolume(USD),marketcap(USD),price(USD),exchangeVolume(USD),fees,txVolume(USD)
2018-07-23,4788970193.54,83.23,296071008,26.36694229,66831258.8093,46347852183.7,459.44,1596999936,558.459657485,830863804.276,1665865445.17,16.13,170788992,30.7153842157,23067690.5487,2055781801.03,250.36,176091008,2.35979344,64094883.0679,127287117972,7414.71,5132480000,26.12072165,4781389673.43
2018-07-24,4758185480.94,82.68,440572992,27.89983418,80388585.1742,45519816054.3,451.14,2287520000,475.62297213,866762565.852,1661353848.08,16.09,209846000,18.1025806694,33080078.6731,1986137675.35,241.82,107106000,2.21401879,26120825.904,132483502399,7716.51,7277689856,29.64295029,5790915701.6
2018-07-25,5104080070.37,88.66,310156992,28.04974879,74501385.2822,48432659473.7,479.91,1930780032,443.459507125,819248619.451,1710878172.96,16.56,165899008,17.9539067258,15540993.1912,2062506731.93,251.07,131916000,2.2003195,23582302.523,143887451907,8379.66,5845400064,26.82417337,5485943591.24
2018-07-26,4968213254.64,86.28,286579008,26.09918813,71043689.4407,47676720051.5,472.33,1621560064,390.998800406,630102252.949,1704092892.75,16.49,198975008,25.3532129888,34316544.5252,2007783327.7,244.35,130621000,1.78852596,79092597.0688,140421658313,8176.85,4899089920,23.88022702,4639718655.88
2018-07-27,4822811330.7,83.73,358798016,22.74453585,60571074.0454,46846323316.4,464.01,1734259968,363.146119387,685514459.812,1724344813.66,16.68,169216992,24.0995869649,17068139.5702,1988902759.56,242,111515000,1.96127007,22090539.3357,136549606725,7950.4,5195879936,20.72404572,4546416627.23
2018-07-28,4870692878.88,84.54,279804992,20.55618717,45923020.4668,47428580023.9,469.68,1531890048,512.539594287,432637689.984,1757664590.74,17,139036000,20.0786203255,8531364.82958,2006312006.28,244.06,94602704,1.62699224,23210762.2508,140319943620,8169.06,3988750080,16.74880998,3433507047.68
2018-07-29,4843699973.24,84.05,276696000,21.81076719,51813097.677,47159131779.4,466.92,1631910016,303.759406417,388726450.963,1754078357.57,16.96,154180000,17.1312522765,9078746.27308,1983919348.57,241.28,64928800,2.08974657,18013840.1977,140968700832,8205.82,4107190016,15.67077716,3570968619.67
2018-07-30,4850263995.22,84.15,313998000,26.0120876,85018871.9661,47160183669,466.83,2141590000,343.232712471,798661742.812,1750865612.65,16.93,237202000,32.787535803,28541966.2884,1975505239.62,240.21,371534000,1.71371364,74668982.2151,141253321664,8221.58,5551400000,24.57789474,4869650399.97
2018-07-31,4767355161.86,82.69,319362000,27.9435694,112263493.558,46201393055.2,457.25,1820680000,355.72234761,1383671512.02,1770312952.86,17.11,184935000,22.8042296767,19977904.042,1939209437.77,235.74,100782000,2.81203401,31755438.9937,140574589824,8181.2,5287530000,25.5829697,5095902412.05
2018-08-01,4635305358.17,80.39,301530000,29.67037764,61873990.5512,43847873798.6,433.87,1888060000,747.822723124,730268813.467,1678831672.7,16.22,167916000,35.802815266,81322640.7054,1796305849.05,218.32,94695000,4.10364573,40766907.2169,133506966882,7769.04,4797620000,21.2832986,4566928612.46
2018-08-02,4482085344.65,77.71,285466000,26.20087394,62853044.5791,42537059653.1,420.81,1569300000,333.957457254,741857401.27,1603076285.45,15.49,158264000,29.142940408,87003909.1229,1806691768.4,219.37,110739000,3.44162855,15228289.0456,131204243016,7634.19,4214110000,25.20903778,4575247295.2
2018-08-03,4401612249.91,76.3,298295000,25.53367409,62306248.7726,41712693239.6,412.57,1722340000,344.035546742,597641648.508,1554736047,15.02,266154000,20.7142442869,33764315.5279,1738407009.75,211.03,160182000,3.1165637,69183515.1345,129981654336,7562.14,4627150000,23.21487948,4551433195.57
2018-08-04,4467519722.94,77.42,262765000,22.33856625,88243686.766,42294581048.1,418.24,1466540000,401.410556047,435749314.574,1712034292.86,16.54,236249000,21.6860725534,42488344.7249,1734056644.33,210.46,167293000,2.96743288,16190453.2008,127876033633,7438.67,4268390000,17.19453121,3593955401.58
2018-08-05,4235527923.03,73.38,265627000,21.17392718,43689798.7366,41201088010.5,407.35,1396820000,262.742229466,396998314.297,1706094530.38,16.47,218174000,17.3322381251,36864622.6064,1667372412,202.32,170719000,2.74544626,9614861.74062,120883073339,7031.08,3679110000,13.6299328,3443177449.89
2018-08-06,4333544342.34,75.06,265134000,26.54836526,77924619.1951,41535345915.5,410.57,1384880000,426.678880059,545536867.278,1821641003.76,17.58,347516000,21.722830386,67322700.4744,1707667025.22,207.16,224131000,3.10578456,14978516.9732,121442485816,7062.94,3925900000,17.7504862,4256522100.46
2018-08-07,4273619228.25,74,299418000,29.46500006,68122128.2447,41162990323.2,406.8,1828350000,1344.32697462,622976437.772,1942431453.77,18.75,721105000,34.784261812,220732379.469,1644842951.33,199.5,170902000,3.18294892,31547430.878,119657010300,6958.32,4682800000,18.61533926,4547865328.41
2018-08-08,3937363059.53,68.16,313187000,33.8715848,178119794.462,38447674804.5,379.89,2016080000,2878.01638517,896261025.377,1796005086.5,17.33,421786000,36.1204751987,136897488.534,1545589432.44,187.42,174335000,4.60943379,27427718.965,116033675670,6746.85,5064430000,20.75086011,5388353975.61
2018-08-09,3609679306.13,62.47,270095000,30.56484788,110060644.463,36134818721.3,356.97,1616610000,2484.60865878,637541349.091,1574217846.57,15.19,281762000,24.4842840385,55107178.2042,1430953909.35,173.48,122426000,3.74923786,25415549.9715,108456022944,6305.56,4267040000,20.7502075,4601544380.8
2018-08-10,3697994392.07,63.98,259781000,25.65555815,78491818.5447,37033867846.5,365.78,1699400000,1520.59982619,752880519.661,1563226816.47,15.08,273050000,28.7698262213,56097376.6045,1516204391.73,183.77,110106000,3.67480844,18512765.873,113043209696,6571.42,4528680000,20.41451761,4456150601.32
2018-08-11,3438942416.73,59.49,259948000,24.27192636,69455784.0115,33850096896.9,334.26,1790370000,507.308149492,631710667.75,1481770518.75,14.29,258674000,22.9794965632,32862865.1269,1396185379.46,169.19,113630000,3.74063419,10871055.4861,106422805476,6185.79,4047850000,15.39050663,3104925386.6
2018-08-12,3366200745.66,58.22,276383000,20.90048889,48601898.4045,32495378966.3,320.82,1625420000,362.477779727,362514384.254,1374072904.77,13.25,197004000,21.7116790937,13783461.2734,1367078310.18,165.62,107311000,2.73317649,15015181.9031,108118524086,6283.65,5665250000,12.77525693,2298917333.98
2018-08-13,3439851961.46,59.48,223061000,26.57643422,69820148.2673,32439553591.5,320.21,1751190000,526.721996785,928432490.587,1376180713,13.26,226746000,27.4171046186,28727161.4498,1388018242.04,168.12,129702000,4.41840874,24331895.6742,109123232618,6341.36,4083980000,19.92080467,4299064024.25
2018-08-14,3297297373.52,57,250440000,28.30773625,105096550.213,29017864124.8,286.37,2137850000,599.407782407,1038197358.6,1249161181.61,12.04,296484000,40.0368162955,79980278.2324,1198154246.11,145.09,123578000,4.46521444,23881026.3025,108209999834,6287.66,5301700000,26.45582537,5292741219.43
2018-08-15,3163928781.97,54.68,282699000,24.81538073,96811708.2027,28417811612.8,280.39,1878150000,590.092590064,727851011.373,1248682810.63,12.03,303255000,19.6331003412,45130409.8913,1150575483.25,139.3,126689000,4.27022843,20376854.8081,107082614434,6221.42,4895450000,22.16329503,4598554836.42
2018-08-16,3156660385.22,54.54,211779000,23.88085865,54990315.6419,28660961317,282.74,1552970000,524.785201273,482332485.61,1372644229.8,13.22,551305000,30.6708817401,68350088.9361,1266874637.65,153.35,104578000,3.01732165,37097046.4388,108348088441,6294.23,4328420000,24.04769454,3880903787.87
2018-08-17,3203227961.16,55.33,263383000,24.45753124,59422315.7469,29167926756.1,287.68,1995460000,1935.16300761,596814393.065,1406852883.42,13.55,467499000,32.1662187825,85917145.1686,1254294083.92,151.79,207021000,3.24833362,11994400.8154,109163755946,6340.91,4992990000,24.88424895,3771508903.68
2018-08-18,3564347799.69,61.56,243057000,23.15252064,65930461.9825,32126201599.9,316.79,1764020000,441.953223477,388603709.276,1498535499.7,14.42,281553000,22.7259220383,57510965.2795,1375303716.39,166.4,166439000,2.75053198,13327095.7322,113352181054,6583.43,3984520000,16.45331646,2484667961.66
2018-08-19,3314069282.36,57.22,204484000,28.24337302,42513384.876,29990632585.2,295.67,1447910000,394.178710096,271721901.765,1380878784.22,13.29,196340000,30.6913317985,20531212.7913,1258399820.87,152.22,234411000,2.93174604,10914880.0779,110594002879,6422.57,3311170000,17.04586085,2025425098.62
2018-08-20,3354743434.93,57.91,244192000,24.51242133,56589567.728,30576127954.2,301.38,1413790000,406.410218505,485536963.071,1387243785.9,13.35,231594000,51.2987138774,24452848.4653,1284252702.21,155.31,120183000,3.12972436,14079685.1544,111948370453,6500.51,3665100000,29.07233893,3542550338.63
2018-08-21,3115903503.61,53.77,187486000,23.01885832,59198100.8618,27735841656.1,273.33,1164120000,377.618559441,442145430.257,1288884790.46,12.4,200951000,24.0008655028,20857104.4983,1178906413.81,142.54,152785000,2.72334724,7923630.52814,108525452070,6301.07,3377180000,24.75227584,4260145323.4
2018-08-22,3284103567.72,56.66,228893000,23.08301501,80909294.96,28617990623.9,281.97,1507660000,891.346476414,548964846.354,1336062590.92,12.85,251982000,22.5005111448,22723999.8072,1172268065.79,141.71,195766000,3.15520478,13882598.2029,111727764282,6486.25,4668110000,24.27418043,4213578375.37
2018-08-23,3199953761.62,55.19,205125000,23.24290476,48011324.8546,27586560191.1,271.75,1271160000,599.908997809,466813447.471,1271317722.75,12.22,213442000,26.1785609257,14192005.3671,1131215747.7,136.72,183027000,3.02145197,11793914.7044,109760106338,6371.34,3426180000,19.30837036,3559409835.66
2018-08-24,3340306341.25,57.6,194676000,22.68561711,53903552.608,28237256474.6,278.11,1450170000,1055.96355697,432912915.656,1302688972.2,12.52,173345000,21.0235954652,12186423.1519,1164834770.03,140.75,232796000,3.06240068,16732431.2528,112876301868,6551.52,4097820000,19.15356329,3616315147.08
2018-08-25,3359643879.01,57.92,187571000,21.2014138,39171715.8122,28767849228.8,283.28,1208360000,333.52051676,326915168.542,1311560270.25,12.6,149757000,20.7656845068,9447633.16368,1200100327.27,144.98,275311000,2.15462803,9663696.90824,115789442465,6719.95,3312600000,21.06312548,3079792231.57
2018-08-26,3368342782.98,58.05,206572000,19.76940717,45544040.9811,28391826545.2,279.52,1206650000,950.622764083,300896557.308,1308550042.38,12.57,203880000,17.0446292356,20665437.1673,1199902496.72,144.92,166603000,2.76304689,19760478.9213,116401697924,6754.64,3295500000,27.80300602,2387268575.07
2018-08-27,3323074562.05,57.26,228072000,22.37953329,71814503.3439,27974513889.8,275.35,1406790000,376.453585525,519111451.46,1310883698.53,12.59,191951000,18.841072424,67386492.0327,1174844350.1,141.86,355782000,4.11507681,35120639.1424,115661725150,6710.8,4019000000,32.65580356,4341753457.71
2018-08-28,3496514581.66,60.23,246764000,27.37928937,66187563.7344,29127993345.3,286.65,1513350000,380.620382286,465828292.555,1330644837.81,12.78,218125000,20.3711433533,33105250.9763,1508627843.61,182.13,305053000,4.50934759,45442889.958,118782145484,6891.08,4659940000,45.21346372,4715126021.65
2018-08-29,3659586203.46,63.03,220637000,25.13049772,49399635.2377,30100669842.6,296.16,1474460000,530.744662465,501265860.836,1374225844.65,13.19,187637000,17.2963181429,33328439.764,1607441957.48,194.01,177095000,4.34523497,32141176.6153,122252655449,7091.71,4145880000,23.64752291,4562768211.76
2018-08-30,3587178920.96,61.77,219094000,23.47983454,40782879.4834,29454389491.3,289.75,1513100000,441.391249486,457862294.536,1359983008.46,13.05,168594000,15.4179317979,13960854.5518,1554917307.92,187.63,299466000,3.6796908,19644996.569,121439613652,7043.76,4463250000,24.10101603,4250994851.95
2018-08-31,3509672890.7,60.42,265252000,23.92989719,42328706.1228,28888802060,284.12,1411910000,447.892055737,483690872.329,1346778579.66,12.92,190517000,19.2383601192,45888460.0555,1521241061.19,183.53,315329000,3.27771079,21328719.3704,120249807508,6973.97,4495650000,25.25628116,9228928173.58
2018-09-01,3587596247.18,61.74,306586000,24.36397819,59907043.2175,28831229500.7,283.5,1546630000,360.563523101,352302159.708,1344807246.4,12.9,182146000,15.9462803989,12518117.177,1613041287.32,194.56,234140000,4.71190039,29767440.3141,121484838944,7044.81,4116050000,19.2117222,4282342836.3
2018-09-02,3834782183.96,65.98,265104000,22.23301705,63160252.8838,30052573630.4,295.45,1321050000,332.101884048,296492759.198,1381077599.27,13.25,153472000,14.4394938348,12153101.7675,1833025874.08,220.88,246093000,3.51944993,23890336.4383,123993919569,7189.58,4329540000,16.3033171,4210173805.52
2018-09-03,3826689211.85,65.82,235034000,25.83081312,61406099.6496,30030903466.9,295.18,1394490000,372.263742203,572169382.242,1394466378.66,13.37,285040000,17.6945613008,29590989.065,1769303663.29,213.15,177073000,3.80276517,23110139.4321,125549983270,7279.03,4087760000,19.91598267,4993351414.65
2018-09-04,3798346106.18,65.32,308206000,32.75087123,67245505.6317,29439042346.1,289.3,1554870000,459.97845734,1213529554.32,1468232417.05,14.08,185368000,16.4393947469,18390235.1481,1802169241.86,217.06,160185000,3.49099978,22077668.9971,125285021406,7263,4273640000,24.1065379,4939975890.94
2018-09-05,3935887729.69,67.67,409226000,28.97365667,77819134.6827,29113952769,286.05,2390390000,362.380209841,808418032.194,1458961535.34,13.99,237372000,16.3231330268,48097603.504,1799315856.27,216.68,186626000,3.80257757,26666577.8865,126995307007,7361.46,5800460000,31.82732747,5339951444.51
2018-09-06,3392778071.8,58.32,351270000,25.53017231,89097438.1376,23581321840.8,231.65,2097310000,511.158838466,801284212.622,1238934481.06,11.87,222766000,14.9446199262,21976793.7078,1452197530.83,174.84,198834000,3.1763942,47264402.6179,116548288084,6755.14,5523470000,31.29006024,5674711194.52
2018-09-07,3336636075.97,57.34,229626000,23.47246886,51157437.0817,23370975930.7,229.53,1678260000,506.599508057,651384283.539,1249065695.18,11.97,179172000,14.5586983661,70415530.9856,1501025155.23,180.67,247866000,2.97844275,24281192.2845,112657657161,6528.92,4264680000,27.92194982,4240383140.53
2018-09-08,3267479229.49,56.13,223684000,22.27817047,59140535.6148,22192044628.7,217.91,1517200000,404.495483618,525260687.181,1221347949.26,11.7,168330000,14.4092160937,46938171.683,1560059107.08,187.74,270179000,2.86988194,36424647.3408,111483554221,6460.17,3835060000,18.81937591,3048283400.31
2018-09-09,3101708610.93,53.27,253320000,21.44078373,40472634.4667,20207427644.4,198.38,1585980000,433.078937123,474110006.701,1149612645.97,11.01,177693000,12.4759083229,23925243.0824,1545508481.49,185.95,239540000,2.87691931,14092925.6704,107409856854,6223.38,3671890000,18.37028897,2682059629.28
2018-09-10,3202176184.39,54.99,251240000,24.35033759,55364042.5987,20156971637.1,197.85,1502960000,448.309581241,535372081.232,1178751248.05,11.29,169260000,15.3003372812,16878816.4421,1612104405.95,193.92,197999000,3.60061072,30667032.4705,108770057536,6301.57,3714100000,19.97514305,3702296598.57
2018-09-11,3180930069.49,54.61,272379000,25.64605844,65925178.5952,20194273183.2,198.18,1568900000,512.254527645,560128367.372,1188899452.67,11.38,182031000,16.0988280841,28918551.1643,1681303879.88,202.2,144562000,3.24962381,33112807.2212,109304312779,6331.88,3849910000,23.27470384,4038253813.29
2018-09-12,3052287065.3,52.39,290357000,25.14127837,53409792.3356,18898335891.9,185.42,1874850000,519.583146426,789882307.119,1181256875.05,11.3,195188000,21.3573070641,33126755.8569,1560468093.48,187.62,231141000,3.70757426,22750189.6396,109060884576,6317.01,4064230000,23.91441308,3834971684.6
2018-09-13,3023333432.74,51.88,295074000,23.75919753,44782461.8695,18724996951.7,183.68,2330720000,535.655261394,494880046.438,1122907601.64,10.74,192363000,15.4591708259,20142237.445,1542658411.63,185.44,171149000,3.34939613,22220130.1445,109715326104,6354.24,4210910000,20.29803773,4835915333.84
2018-09-14,3185588136.22,54.65,336190000,23.60893771,49569918.4181,21684171660.2,212.67,2232190000,392.433137938,513765995.23,1168663911.03,11.18,193196000,15.5503923382,17450896.5756,1606330316.88,193.05,215844000,3.12347095,16237088.434,112509077191,6515.41,4076220000,21.21893106,3729846668.13
2018-09-15,3285297725.33,56.34,252020000,22.03081806,39316251.0812,21397334937.1,209.81,1670490000,385.383483216,329423461.164,1146154453.14,10.96,156127000,15.5026030916,10822300.4549,1588552970.71,190.87,171229000,2.50232432,18169784.893,112416602437,6509.4,3216300000,15.69995673,2803603112.24
2018-09-16,3300046629.04,56.58,253978000,18.81333431,34237324.9807,22726174343,222.8,1502260000,370.196807499,296968490.442,1181882030.41,11.3,153507000,16.939166752,12385900.8322,1597633306.27,191.92,293870000,2.11936382,15020859.058,112899164146,6536.68,3273730000,13.07015213,2605954492.51
2018-09-17,3326383522.46,57.02,261325000,24.3581458,46735643.2181,22605798651,221.58,2019910000,442.143632483,476426126.054,1173180092.26,11.21,164247000,20.2067728832,15772226.7333,1608940502.2,193.24,213697000,3.09229629,38999844.0325,112519390766,6514.06,3910780000,17.45767671,3835487976.18
2018-09-18,3051077641.16,52.29,296552000,23.80121367,40252662.0138,20112274007.8,197.09,1800640000,543.078626346,390605010.552,1078609113.38,10.31,165477000,21.5382832737,21495713.0587,1528198301.5,183.5,262497000,2.8151151,14333078.9027,108503191319,6280.91,4180090000,19.01368472,3745291497.77
2018-09-19,3153129330.69,54.02,271642000,21.50068148,42882733.6047,21379291461.4,209.47,1733330000,698.459808022,376563696.314,1110455880.69,10.61,177159000,21.8464637179,19895621.7618,1595255214.43,191.51,194043000,2.74128519,16685026.9891,110086611747,6371.85,4431340000,17.09335521,3814974553.85
